A,B,linkA,linkB,prerequisites,source,domin,language
Hertz,Electron,https://en.wikipedia.org/wiki/Hertz,https://en.wikipedia.org/wiki/Electron,None,AL-CPL,physics,en
Kinetic_energy,Energy,https://en.wikipedia.org/wiki/Kinetic_energy,https://en.wikipedia.org/wiki/Energy,None,AL-CPL,physics,en
Kilogram,Magnet,https://en.wikipedia.org/wiki/Kilogram,https://en.wikipedia.org/wiki/Magnet,None,AL-CPL,physics,en
Interference_(wave_propagation),Amplitude,https://en.wikipedia.org/wiki/Wave_interference,https://en.wikipedia.org/wiki/Amplitude,None,AL-CPL,physics,en
Snell's_law,Distance,https://en.wikipedia.org/wiki/Snell%27s_law,https://en.wikipedia.org/wiki/Distance,None,AL-CPL,physics,en
Sound,Sound_intensity,https://en.wikipedia.org/wiki/Sound,https://en.wikipedia.org/wiki/Sound_intensity,A->B,AL-CPL,physics,en
Snell's_law,Amplitude,https://en.wikipedia.org/wiki/Snell%27s_law,https://en.wikipedia.org/wiki/Amplitude,None,AL-CPL,physics,en
Normal_force,Speed,https://en.wikipedia.org/wiki/Normal_force,https://en.wikipedia.org/wiki/Speed,None,AL-CPL,physics,en
Scalar_multiplication,Scalar_(mathematics),https://en.wikipedia.org/wiki/Scalar_multiplication,https://en.wikipedia.org/wiki/Scalar_(mathematics),None,AL-CPL,physics,en
Physics,Deformation_(engineering),https://en.wikipedia.org/wiki/Physics,https://en.wikipedia.org/wiki/Deformation_(engineering),A->B,AL-CPL,physics,en
Force,Tension_(physics),https://en.wikipedia.org/wiki/Force,https://en.wikipedia.org/wiki/Tension_(physics),A->B,AL-CPL,physics,en
Angle_of_incidence,Electron,https://en.wikipedia.org/wiki/Angle_of_incidence,https://en.wikipedia.org/wiki/Electron,None,AL-CPL,physics,en
Doppler_effect,Sonic_boom,https://en.wikipedia.org/wiki/Doppler_effect,https://en.wikipedia.org/wiki/Sonic_boom,None,AL-CPL,physics,en
Force,Work_(physics),https://en.wikipedia.org/wiki/Force,https://en.wikipedia.org/wiki/Work_(physics),A->B,AL-CPL,physics,en
Kinetic_energy,Temperature,https://en.wikipedia.org/wiki/Kinetic_energy,https://en.wikipedia.org/wiki/Temperature,None,AL-CPL,physics,en
Amplitude,Huygens每Fresnel_principle,https://en.wikipedia.org/wiki/Amplitude,https://en.wikipedia.org/wiki/Huygens%E2%80%93Fresnel_principle,A->B,AL-CPL,physics,en
Insulator_(electricity),Electron,https://en.wikipedia.org/wiki/Insulator_(electricity),https://en.wikipedia.org/wiki/Electron,None,AL-CPL,physics,en
Gravitational_acceleration,Newton's_law_of_universal_gravitation,https://en.wikipedia.org/wiki/Gravitational_acceleration,https://en.wikipedia.org/wiki/Newton%27s_law_of_universal_gravitation,None,AL-CPL,physics,en
Velocity,Interference_(wave_propagation),https://en.wikipedia.org/wiki/Velocity,https://en.wikipedia.org/wiki/Wave_interference,None,AL-CPL,physics,en
Wave,Frequency,https://en.wikipedia.org/wiki/Wave,https://en.wikipedia.org/wiki/Frequency,None,AL-CPL,physics,en
Capacitance,Joule,https://en.wikipedia.org/wiki/Capacitance,https://en.wikipedia.org/wiki/Joule,None,AL-CPL,physics,en
Electron,Electric_potential_energy,https://en.wikipedia.org/wiki/Electron,https://en.wikipedia.org/wiki/Electric_potential_energy,None,AL-CPL,physics,en
Physics,Velocity,https://en.wikipedia.org/wiki/Physics,https://en.wikipedia.org/wiki/Velocity,A->B,AL-CPL,physics,en
Compass,Magnetism,https://en.wikipedia.org/wiki/Compass,https://en.wikipedia.org/wiki/Magnetism,None,AL-CPL,physics,en
Free_fall,Gravity,https://en.wikipedia.org/wiki/Free_fall,https://en.wikipedia.org/wiki/Gravity,None,AL-CPL,physics,en
Snell's_law,Angle_of_incidence,https://en.wikipedia.org/wiki/Snell%27s_law,https://en.wikipedia.org/wiki/Angle_of_incidence,None,AL-CPL,physics,en
Plane_mirror,Reflection_(physics),https://en.wikipedia.org/wiki/Plane_mirror,https://en.wikipedia.org/wiki/Reflection_(physics),None,AL-CPL,physics,en
Electromagnetic_spectrum,Refractive_index,https://en.wikipedia.org/wiki/Electromagnetic_spectrum,https://en.wikipedia.org/wiki/Refractive_index,None,AL-CPL,physics,en
Voltage,Magnet,https://en.wikipedia.org/wiki/Voltage,https://en.wikipedia.org/wiki/Magnet,None,AL-CPL,physics,en
Distance,Euclidean_vector,https://en.wikipedia.org/wiki/Distance,https://en.wikipedia.org/wiki/Euclidean_vector,None,AL-CPL,physics,en
Inertial_frame_of_reference,Distance,https://en.wikipedia.org/wiki/Inertial_frame_of_reference,https://en.wikipedia.org/wiki/Distance,None,AL-CPL,physics,en
Gravitational_field,Acceleration,https://en.wikipedia.org/wiki/Gravitational_field,https://en.wikipedia.org/wiki/Acceleration,None,AL-CPL,physics,en
Deformation_(engineering),Elasticity_(physics),https://en.wikipedia.org/wiki/Deformation_(engineering),https://en.wikipedia.org/wiki/Elasticity_(physics),A->B,AL-CPL,physics,en
Refractive_index,Wave,https://en.wikipedia.org/wiki/Refractive_index,https://en.wikipedia.org/wiki/Wave,None,AL-CPL,physics,en
Gravitational_field,Physics,https://en.wikipedia.org/wiki/Gravitational_field,https://en.wikipedia.org/wiki/Physics,None,AL-CPL,physics,en
Virtual_image,Real_image,https://en.wikipedia.org/wiki/Virtual_image,https://en.wikipedia.org/wiki/Real_image,None,AL-CPL,physics,en
Length,Virtual_image,https://en.wikipedia.org/wiki/Length,https://en.wikipedia.org/wiki/Virtual_image,None,AL-CPL,physics,en
Capacitance,Electric_potential_energy,https://en.wikipedia.org/wiki/Capacitance,https://en.wikipedia.org/wiki/Electric_potential_energy,None,AL-CPL,physics,en
Equations_of_motion,Acceleration,https://en.wikipedia.org/wiki/Equations_of_motion,https://en.wikipedia.org/wiki/Acceleration,None,AL-CPL,physics,en
Temperature,Refraction,https://en.wikipedia.org/wiki/Temperature,https://en.wikipedia.org/wiki/Refraction,None,AL-CPL,physics,en
Magnetic_field,Force,https://en.wikipedia.org/wiki/Magnetic_field,https://en.wikipedia.org/wiki/Force,None,AL-CPL,physics,en
Distance,Intensity_(physics),https://en.wikipedia.org/wiki/Distance,https://en.wikipedia.org/wiki/Intensity_(physics),None,AL-CPL,physics,en
Wave,Amplitude,https://en.wikipedia.org/wiki/Wave,https://en.wikipedia.org/wiki/Amplitude,None,AL-CPL,physics,en
Equations_of_motion,Position_(vector),https://en.wikipedia.org/wiki/Equations_of_motion,https://en.wikipedia.org/wiki/Position_(geometry),None,AL-CPL,physics,en
Hooke's_law,Physics,https://en.wikipedia.org/wiki/Hooke%27s_law,https://en.wikipedia.org/wiki/Physics,None,AL-CPL,physics,en
Wavelength,Laser,https://en.wikipedia.org/wiki/Wavelength,https://en.wikipedia.org/wiki/Laser,None,AL-CPL,physics,en
Deformation_(engineering),Physics,https://en.wikipedia.org/wiki/Deformation_(engineering),https://en.wikipedia.org/wiki/Physics,None,AL-CPL,physics,en
Hooke's_law,Acceleration,https://en.wikipedia.org/wiki/Hooke%27s_law,https://en.wikipedia.org/wiki/Acceleration,None,AL-CPL,physics,en
Refractive_index,Wavelength,https://en.wikipedia.org/wiki/Refractive_index,https://en.wikipedia.org/wiki/Wavelength,None,AL-CPL,physics,en
Distance,Field_(physics),https://en.wikipedia.org/wiki/Distance,https://en.wikipedia.org/wiki/Field_(physics),None,AL-CPL,physics,en
Snell's_law,Light,https://en.wikipedia.org/wiki/Snell%27s_law,https://en.wikipedia.org/wiki/Light,None,AL-CPL,physics,en
Emission_spectrum,Electromagnetic_radiation,https://en.wikipedia.org/wiki/Emission_spectrum,https://en.wikipedia.org/wiki/Electromagnetic_radiation,None,AL-CPL,physics,en
Length,Friction,https://en.wikipedia.org/wiki/Length,https://en.wikipedia.org/wiki/Friction,None,AL-CPL,physics,en
Inertial_frame_of_reference,Elastic_collision,https://en.wikipedia.org/wiki/Inertial_frame_of_reference,https://en.wikipedia.org/wiki/Elastic_collision,None,AL-CPL,physics,en
Force,Joule,https://en.wikipedia.org/wiki/Force,https://en.wikipedia.org/wiki/Joule,None,AL-CPL,physics,en
Free_fall,Velocity,https://en.wikipedia.org/wiki/Free_fall,https://en.wikipedia.org/wiki/Velocity,None,AL-CPL,physics,en
Dispersion_(optics),Snell's_law,https://en.wikipedia.org/wiki/Dispersion_(optics),https://en.wikipedia.org/wiki/Snell%27s_law,None,AL-CPL,physics,en
Ohm,Joule,https://en.wikipedia.org/wiki/Ohm,https://en.wikipedia.org/wiki/Joule,None,AL-CPL,physics,en
Newton's_law_of_universal_gravitation,Distance,https://en.wikipedia.org/wiki/Newton%27s_law_of_universal_gravitation,https://en.wikipedia.org/wiki/Distance,None,AL-CPL,physics,en
Wavelength,Telescope,https://en.wikipedia.org/wiki/Wavelength,https://en.wikipedia.org/wiki/Telescope,None,AL-CPL,physics,en
Force,Inelastic_collision,https://en.wikipedia.org/wiki/Force,https://en.wikipedia.org/wiki/Inelastic_collision,A->B,AL-CPL,physics,en
Collision,Kinetic_energy,https://en.wikipedia.org/wiki/Collision,https://en.wikipedia.org/wiki/Kinetic_energy,None,AL-CPL,physics,en
Gravity,Physics,https://en.wikipedia.org/wiki/Gravity,https://en.wikipedia.org/wiki/Physics,None,AL-CPL,physics,en
Equations_of_motion,Electric_current,https://en.wikipedia.org/wiki/Equations_of_motion,https://en.wikipedia.org/wiki/Electric_current,None,AL-CPL,physics,en
Gravity,Free_fall,https://en.wikipedia.org/wiki/Gravity,https://en.wikipedia.org/wiki/Free_fall,A->B,AL-CPL,physics,en
Electromagnetic_spectrum,Temperature,https://en.wikipedia.org/wiki/Electromagnetic_spectrum,https://en.wikipedia.org/wiki/Temperature,None,AL-CPL,physics,en
Equations_of_motion,Amplitude,https://en.wikipedia.org/wiki/Equations_of_motion,https://en.wikipedia.org/wiki/Amplitude,None,AL-CPL,physics,en
Magnet,Electromagnetic_spectrum,https://en.wikipedia.org/wiki/Magnet,https://en.wikipedia.org/wiki/Electromagnetic_spectrum,A->B,AL-CPL,physics,en
Total_internal_reflection,Refraction,https://en.wikipedia.org/wiki/Total_internal_reflection,https://en.wikipedia.org/wiki/Refraction,None,AL-CPL,physics,en
Velocity,Distance,https://en.wikipedia.org/wiki/Velocity,https://en.wikipedia.org/wiki/Distance,None,AL-CPL,physics,en
Length,Displacement_(vector),https://en.wikipedia.org/wiki/Length,https://en.wikipedia.org/wiki/Displacement_(geometry),None,AL-CPL,physics,en
Wave,Photoelectric_effect,https://en.wikipedia.org/wiki/Wave,https://en.wikipedia.org/wiki/Photoelectric_effect,None,AL-CPL,physics,en
Gravitational_field,Distance,https://en.wikipedia.org/wiki/Gravitational_field,https://en.wikipedia.org/wiki/Distance,None,AL-CPL,physics,en
Refraction,Angle_of_incidence,https://en.wikipedia.org/wiki/Refraction,https://en.wikipedia.org/wiki/Angle_of_incidence,None,AL-CPL,physics,en
Electromotive_force,Electric_current,https://en.wikipedia.org/wiki/Electromotive_force,https://en.wikipedia.org/wiki/Electric_current,None,AL-CPL,physics,en
Specular_reflection,Reflection_(physics),https://en.wikipedia.org/wiki/Specular_reflection,https://en.wikipedia.org/wiki/Reflection_(physics),None,AL-CPL,physics,en
Speed,Acceleration,https://en.wikipedia.org/wiki/Speed,https://en.wikipedia.org/wiki/Acceleration,A->B,AL-CPL,physics,en
Kinetic_energy,Mass,https://en.wikipedia.org/wiki/Kinetic_energy,https://en.wikipedia.org/wiki/Mass,None,AL-CPL,physics,en
Mass,Kinetic_energy,https://en.wikipedia.org/wiki/Mass,https://en.wikipedia.org/wiki/Kinetic_energy,A->B,AL-CPL,physics,en
Motion_(physics),Electric_potential_energy,https://en.wikipedia.org/wiki/Motion,https://en.wikipedia.org/wiki/Electric_potential_energy,A->B,AL-CPL,physics,en
Electrical_resistance_and_conductance,Ohm's_law,https://en.wikipedia.org/wiki/Electrical_resistance_and_conductance,https://en.wikipedia.org/wiki/Ohm%27s_law,None,AL-CPL,physics,en
Distance,Doppler_effect,https://en.wikipedia.org/wiki/Distance,https://en.wikipedia.org/wiki/Doppler_effect,A->B,AL-CPL,physics,en
Electromagnetic_radiation,Light,https://en.wikipedia.org/wiki/Electromagnetic_radiation,https://en.wikipedia.org/wiki/Light,None,AL-CPL,physics,en
Electric_field,Electric_potential_energy,https://en.wikipedia.org/wiki/Electric_field,https://en.wikipedia.org/wiki/Electric_potential_energy,A->B,AL-CPL,physics,en
Physics,Torque,https://en.wikipedia.org/wiki/Physics,https://en.wikipedia.org/wiki/Torque,A->B,AL-CPL,physics,en
Electromagnetic_spectrum,Hertz,https://en.wikipedia.org/wiki/Electromagnetic_spectrum,https://en.wikipedia.org/wiki/Hertz,None,AL-CPL,physics,en
Equations_of_motion,Motion_(physics),https://en.wikipedia.org/wiki/Equations_of_motion,https://en.wikipedia.org/wiki/Motion,None,AL-CPL,physics,en
Gravitational_field,Mass,https://en.wikipedia.org/wiki/Gravitational_field,https://en.wikipedia.org/wiki/Mass,None,AL-CPL,physics,en
Euclidean_vector,Electric_field,https://en.wikipedia.org/wiki/Euclidean_vector,https://en.wikipedia.org/wiki/Electric_field,None,AL-CPL,physics,en
Distance,Work_(physics),https://en.wikipedia.org/wiki/Distance,https://en.wikipedia.org/wiki/Work_(physics),A->B,AL-CPL,physics,en
Euclidean_vector,Magnetic_field,https://en.wikipedia.org/wiki/Euclidean_vector,https://en.wikipedia.org/wiki/Magnetic_field,None,AL-CPL,physics,en
Distance,Wave,https://en.wikipedia.org/wiki/Distance,https://en.wikipedia.org/wiki/Wave,None,AL-CPL,physics,en
Shock_wave,Energy,https://en.wikipedia.org/wiki/Shock_wave,https://en.wikipedia.org/wiki/Energy,None,AL-CPL,physics,en
Physics,Newton's_laws_of_motion,https://en.wikipedia.org/wiki/Physics,https://en.wikipedia.org/wiki/Newton%27s_laws_of_motion,A->B,AL-CPL,physics,en
Ray_(optics),Real_image,https://en.wikipedia.org/wiki/Ray_(optics),https://en.wikipedia.org/wiki/Real_image,None,AL-CPL,physics,en
Telescope,Newton's_law_of_universal_gravitation,https://en.wikipedia.org/wiki/Telescope,https://en.wikipedia.org/wiki/Newton%27s_law_of_universal_gravitation,None,AL-CPL,physics,en
Force,Lever,https://en.wikipedia.org/wiki/Force,https://en.wikipedia.org/wiki/Lever,A->B,AL-CPL,physics,en
Relative_velocity,Distance,https://en.wikipedia.org/wiki/Relative_velocity,https://en.wikipedia.org/wiki/Distance,None,AL-CPL,physics,en
Kilogram,Gravitational_field,https://en.wikipedia.org/wiki/Kilogram,https://en.wikipedia.org/wiki/Gravitational_field,None,AL-CPL,physics,en
Electric_potential,Displacement_(vector),https://en.wikipedia.org/wiki/Electric_potential,https://en.wikipedia.org/wiki/Displacement_(geometry),None,AL-CPL,physics,en
Electromotive_force,Physics,https://en.wikipedia.org/wiki/Electromotive_force,https://en.wikipedia.org/wiki/Physics,None,AL-CPL,physics,en
Energy_level,Standing_wave,https://en.wikipedia.org/wiki/Energy_level,https://en.wikipedia.org/wiki/Standing_wave,None,AL-CPL,physics,en
Angle_of_incidence,Refractive_index,https://en.wikipedia.org/wiki/Angle_of_incidence,https://en.wikipedia.org/wiki/Refractive_index,A->B,AL-CPL,physics,en
Metre,Joule,https://en.wikipedia.org/wiki/Metre,https://en.wikipedia.org/wiki/Joule,None,AL-CPL,physics,en
Energy,Magnet,https://en.wikipedia.org/wiki/Energy,https://en.wikipedia.org/wiki/Magnet,None,AL-CPL,physics,en
Creep_(deformation),Fracture,https://en.wikipedia.org/wiki/Creep_(deformation),https://en.wikipedia.org/wiki/Fracture,None,AL-CPL,physics,en
Gravity,Le_Sage's_theory_of_gravitation,https://en.wikipedia.org/wiki/Gravity,https://en.wikipedia.org/wiki/Le_Sage%27s_theory_of_gravitation,A->B,AL-CPL,physics,en
Velocity,Insulator_(electricity),https://en.wikipedia.org/wiki/Velocity,https://en.wikipedia.org/wiki/Insulator_(electricity),None,AL-CPL,physics,en
Length,Inertial_frame_of_reference,https://en.wikipedia.org/wiki/Length,https://en.wikipedia.org/wiki/Inertial_frame_of_reference,None,AL-CPL,physics,en
Metre,Intensity_(physics),https://en.wikipedia.org/wiki/Metre,https://en.wikipedia.org/wiki/Intensity_(physics),None,AL-CPL,physics,en
Work_(physics),Physics,https://en.wikipedia.org/wiki/Work_(physics),https://en.wikipedia.org/wiki/Physics,None,AL-CPL,physics,en
Displacement_(vector),Projectile_motion,https://en.wikipedia.org/wiki/Displacement_(geometry),https://en.wikipedia.org/wiki/Projectile_motion,A->B,AL-CPL,physics,en
Le_Sage's_theory_of_gravitation,Inelastic_collision,https://en.wikipedia.org/wiki/Le_Sage%27s_theory_of_gravitation,https://en.wikipedia.org/wiki/Inelastic_collision,None,AL-CPL,physics,en
Force,Energy,https://en.wikipedia.org/wiki/Force,https://en.wikipedia.org/wiki/Energy,None,AL-CPL,physics,en
Electrostatics,Position_(vector),https://en.wikipedia.org/wiki/Electrostatics,https://en.wikipedia.org/wiki/Position_(geometry),None,AL-CPL,physics,en
Field_(physics),Field_line,https://en.wikipedia.org/wiki/Field_(physics),https://en.wikipedia.org/wiki/Field_line,None,AL-CPL,physics,en
Kinetic_energy,Intensity_(physics),https://en.wikipedia.org/wiki/Kinetic_energy,https://en.wikipedia.org/wiki/Intensity_(physics),None,AL-CPL,physics,en
Torque,Lever,https://en.wikipedia.org/wiki/Torque,https://en.wikipedia.org/wiki/Lever,None,AL-CPL,physics,en
Length,Euclidean_vector,https://en.wikipedia.org/wiki/Length,https://en.wikipedia.org/wiki/Euclidean_vector,None,AL-CPL,physics,en
Distance,Dispersion_(optics),https://en.wikipedia.org/wiki/Distance,https://en.wikipedia.org/wiki/Dispersion_(optics),None,AL-CPL,physics,en
Dielectric,Electrical_conductor,https://en.wikipedia.org/wiki/Dielectric,https://en.wikipedia.org/wiki/Electrical_conductor,None,AL-CPL,physics,en
Projectile_motion,Gravity,https://en.wikipedia.org/wiki/Projectile_motion,https://en.wikipedia.org/wiki/Gravity,None,AL-CPL,physics,en
Inertial_frame_of_reference,Mass,https://en.wikipedia.org/wiki/Inertial_frame_of_reference,https://en.wikipedia.org/wiki/Mass,None,AL-CPL,physics,en
Amplitude,Interference_(wave_propagation),https://en.wikipedia.org/wiki/Amplitude,https://en.wikipedia.org/wiki/Wave_interference,A->B,AL-CPL,physics,en
Work_(physics),Mechanical_energy,https://en.wikipedia.org/wiki/Work_(physics),https://en.wikipedia.org/wiki/Mechanical_energy,A->B,AL-CPL,physics,en
Electrical_resistance_and_conductance,Series_and_Parallel_(geometry)_circuits,https://en.wikipedia.org/wiki/Electrical_resistance_and_conductance,https://en.wikipedia.org/wiki/Series_and_Parallel_(geometry)_circuits,A->B,AL-CPL,physics,en
Direction_(geometry),Compass,https://en.wikipedia.org/wiki/Orientation_(geometry),https://en.wikipedia.org/wiki/Compass,None,AL-CPL,physics,en
Force,Fatigue_(material),https://en.wikipedia.org/wiki/Force,https://en.wikipedia.org/wiki/Fatigue_(material),A->B,AL-CPL,physics,en
Mass,Free_fall,https://en.wikipedia.org/wiki/Mass,https://en.wikipedia.org/wiki/Free_fall,A->B,AL-CPL,physics,en
Potential_energy,Mechanical_energy,https://en.wikipedia.org/wiki/Potential_energy,https://en.wikipedia.org/wiki/Mechanical_energy,A->B,AL-CPL,physics,en
Acceleration,Euclidean_vector,https://en.wikipedia.org/wiki/Acceleration,https://en.wikipedia.org/wiki/Euclidean_vector,None,AL-CPL,physics,en
