A,B,linkA,linkB,prerequisites,source,domin,language
Probability theory,Probability,https://en.wikipedia.org/wiki/Probability_theory,https://en.wikipedia.org/wiki/Probability,None,University course,,en
Computational science,Graph theory,https://en.wikipedia.org/wiki/Computational_science,https://en.wikipedia.org/wiki/Graph_theory,A->B,University course,,en
Discretization,Numerical analysis,https://en.wikipedia.org/wiki/Discretization,https://en.wikipedia.org/wiki/Numerical_analysis,None,University course,,en
Algorithm,Logic,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Logic,None,University course,,en
Introduction to Algorithms,Analysis of algorithms,https://en.wikipedia.org/wiki/Introduction_to_Algorithms,https://en.wikipedia.org/wiki/Analysis_of_algorithms,A->B,University course,,en
Analysis of algorithms,String (computer science),https://en.wikipedia.org/wiki/Analysis_of_algorithms,https://en.wikipedia.org/wiki/String_(computer_science),None,University course,,en
Random variable,Dynamic Bayesian network,https://en.wikipedia.org/wiki/Random_variable,https://en.wikipedia.org/wiki/Dynamic_Bayesian_network,A->B,University course,,en
Software engineering,Functional programming,https://en.wikipedia.org/wiki/Software_engineering,https://en.wikipedia.org/wiki/Functional_programming,None,University course,,en
Statistical inference,Information theory,https://en.wikipedia.org/wiki/Statistical_inference,https://en.wikipedia.org/wiki/Information_theory,None,University course,,en
Automatic programming,Structured programming,https://en.wikipedia.org/wiki/Automatic_programming,https://en.wikipedia.org/wiki/Structured_programming,None,University course,,en
Object (computer science),Relational model,https://en.wikipedia.org/wiki/Object_(computer_science),https://en.wikipedia.org/wiki/Relational_model,A->B,University course,,en
Object-oriented programming,Visualization (graphics),https://en.wikipedia.org/wiki/Object-oriented_programming,https://en.wikipedia.org/wiki/Visualization_(graphics),None,University course,,en
Graph theory,Relational database,https://en.wikipedia.org/wiki/Graph_theory,https://en.wikipedia.org/wiki/Relational_database,None,University course,,en
Interface (computing),Human每computer interaction,https://en.wikipedia.org/wiki/Interface_(computing),https://en.wikipedia.org/wiki/Human%E2%80%93computer_interaction,A->B,University course,,en
World Wide Web,Computing,https://en.wikipedia.org/wiki/World_Wide_Web,https://en.wikipedia.org/wiki/Computing,None,University course,,en
C (programming language),Semantics,https://en.wikipedia.org/wiki/C_(programming_language),https://en.wikipedia.org/wiki/Semantics,None,University course,,en
Theory of computation,Pushdown automaton,https://en.wikipedia.org/wiki/Theory_of_computation,https://en.wikipedia.org/wiki/Pushdown_automaton,A->B,University course,,en
Assembly language,Operating system,https://en.wikipedia.org/wiki/Assembly_language,https://en.wikipedia.org/wiki/Operating_system,None,University course,,en
Combinatorial optimization,Approximation algorithm,https://en.wikipedia.org/wiki/Combinatorial_optimization,https://en.wikipedia.org/wiki/Approximation_algorithm,None,University course,,en
Artificial intelligence,Computer vision,https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Computer_vision,A->B,University course,,en
Reason,Semantics,https://en.wikipedia.org/wiki/Reason,https://en.wikipedia.org/wiki/Semantics,None,University course,,en
Robotics,Motion planning,https://en.wikipedia.org/wiki/Robotics,https://en.wikipedia.org/wiki/Motion_planning,A->B,University course,,en
Procedural programming,Computer science,https://en.wikipedia.org/wiki/Procedural_programming,https://en.wikipedia.org/wiki/Computer_science,None,University course,,en
Authentication,Cryptography,https://en.wikipedia.org/wiki/Authentication,https://en.wikipedia.org/wiki/Cryptography,A->B,University course,,en
Software design,Scalability,https://en.wikipedia.org/wiki/Software_design,https://en.wikipedia.org/wiki/Scalability,A->B,University course,,en
Probability,Determinism,https://en.wikipedia.org/wiki/Probability,https://en.wikipedia.org/wiki/Determinism,None,University course,,en
Structured programming,Assembly language,https://en.wikipedia.org/wiki/Structured_programming,https://en.wikipedia.org/wiki/Assembly_language,None,University course,,en
Cryptography,Communication protocol,https://en.wikipedia.org/wiki/Cryptography,https://en.wikipedia.org/wiki/Communication_protocol,None,University course,,en
Software design,Concurrency (computer science),https://en.wikipedia.org/wiki/Software_design,https://en.wikipedia.org/wiki/Concurrency_(computer_science),None,University course,,en
Graph theory,Database transaction,https://en.wikipedia.org/wiki/Graph_theory,https://en.wikipedia.org/wiki/Database_transaction,None,University course,,en
Memory hierarchy,Virtual memory,https://en.wikipedia.org/wiki/Memory_hierarchy,https://en.wikipedia.org/wiki/Virtual_memory,A->B,University course,,en
Mathematical optimization,Machine learning,https://en.wikipedia.org/wiki/Mathematical_optimization,https://en.wikipedia.org/wiki/Machine_learning,A->B,University course,,en
Automaton,Theoretical computer science,https://en.wikipedia.org/wiki/Automaton,https://en.wikipedia.org/wiki/Theoretical_computer_science,None,University course,,en
Probability theory,Combinatorics,https://en.wikipedia.org/wiki/Probability_theory,https://en.wikipedia.org/wiki/Combinatorics,None,University course,,en
Compiler,Structured programming,https://en.wikipedia.org/wiki/Compiler,https://en.wikipedia.org/wiki/Structured_programming,None,University course,,en
Recursion,Control flow,https://en.wikipedia.org/wiki/Recursion,https://en.wikipedia.org/wiki/Control_flow,None,University course,,en
API,Thread (computing),https://en.wikipedia.org/wiki/API,https://en.wikipedia.org/wiki/Thread_(computing),None,University course,,en
Data structure,Modular programming,https://en.wikipedia.org/wiki/Data_structure,https://en.wikipedia.org/wiki/Modular_programming,None,University course,,en
Algorithm,Computer science,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Computer_science,None,University course,,en
Formal language,Propositional calculus,https://en.wikipedia.org/wiki/Formal_language,https://en.wikipedia.org/wiki/Propositional_calculus,None,University course,,en
Computability,Concurrency (computer science),https://en.wikipedia.org/wiki/Computability,https://en.wikipedia.org/wiki/Concurrency_(computer_science),None,University course,,en
Computer architecture,Programming paradigm,https://en.wikipedia.org/wiki/Computer_architecture,https://en.wikipedia.org/wiki/Programming_paradigm,None,University course,,en
Compiler,Personal computer,https://en.wikipedia.org/wiki/Compiler,https://en.wikipedia.org/wiki/Personal_computer,None,University course,,en
Template (C++),Computer architecture,https://en.wikipedia.org/wiki/Template_(C%2B%2B),https://en.wikipedia.org/wiki/Computer_architecture,None,University course,,en
Floating-point arithmetic,Eigenvalues and eigenvectors,https://en.wikipedia.org/wiki/Floating-point_arithmetic,https://en.wikipedia.org/wiki/Eigenvalues_and_eigenvectors,None,University course,,en
Concurrent computing,Distributed computing,https://en.wikipedia.org/wiki/Concurrent_computing,https://en.wikipedia.org/wiki/Distributed_computing,None,University course,,en
Unsupervised learning,Artificial intelligence,https://en.wikipedia.org/wiki/Unsupervised_learning,https://en.wikipedia.org/wiki/Artificial_intelligence,None,University course,,en
Computational complexity theory,Quantum computing,https://en.wikipedia.org/wiki/Computational_complexity_theory,https://en.wikipedia.org/wiki/Quantum_computing,A->B,University course,,en
Spanning tree,Graph theory,https://en.wikipedia.org/wiki/Spanning_tree,https://en.wikipedia.org/wiki/Graph_theory,None,University course,,en
Algorithm,Digital signature,https://en.wikipedia.org/wiki/Algorithm,https://en.wikipedia.org/wiki/Digital_signature,A->B,University course,,en
Functional programming,Algorithm,https://en.wikipedia.org/wiki/Functional_programming,https://en.wikipedia.org/wiki/Algorithm,None,University course,,en
Concurrent computing,Computer,https://en.wikipedia.org/wiki/Concurrent_computing,https://en.wikipedia.org/wiki/Computer,None,University course,,en
Instruction set architecture,Assembly language,https://en.wikipedia.org/wiki/Instruction_set_architecture,https://en.wikipedia.org/wiki/Assembly_language,A->B,University course,,en
Random variable,Design of experiments,https://en.wikipedia.org/wiki/Random_variable,https://en.wikipedia.org/wiki/Design_of_experiments,None,University course,,en
Template (C++),Programming paradigm,https://en.wikipedia.org/wiki/Template_(C%2B%2B),https://en.wikipedia.org/wiki/Programming_paradigm,None,University course,,en
Instruction set architecture,CPU cache,https://en.wikipedia.org/wiki/Instruction_set_architecture,https://en.wikipedia.org/wiki/CPU_cache,None,University course,,en
PageRank,Lexical semantics,https://en.wikipedia.org/wiki/PageRank,https://en.wikipedia.org/wiki/Lexical_semantics,None,University course,,en
Computer science,Knowledge representation and reasoning,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Knowledge_representation_and_reasoning,A->B,University course,,en
Logic,Finite-state machine,https://en.wikipedia.org/wiki/Logic,https://en.wikipedia.org/wiki/Finite-state_machine,A->B,University course,,en
Computer science,Amortized analysis,https://en.wikipedia.org/wiki/Computer_science,https://en.wikipedia.org/wiki/Amortized_analysis,A->B,University course,,en
Procedural programming,Artificial intelligence,https://en.wikipedia.org/wiki/Procedural_programming,https://en.wikipedia.org/wiki/Artificial_intelligence,None,University course,,en
Dynamic_programming,Computer science,https://en.wikipedia.org/wiki/Dynamic_programming,https://en.wikipedia.org/wiki/Computer_science,None,University course,,en
Input/output,Monad (functional programming),https://en.wikipedia.org/wiki/Input/output,https://en.wikipedia.org/wiki/Monad_(functional_programming),A->B,University course,,en
Computer graphics,Virtual reality,https://en.wikipedia.org/wiki/Computer_graphics,https://en.wikipedia.org/wiki/Virtual_reality,A->B,University course,,en
Probability,Sequence alignment,https://en.wikipedia.org/wiki/Probability,https://en.wikipedia.org/wiki/Sequence_alignment,A->B,University course,,en
Computer programming,Algebra,https://en.wikipedia.org/wiki/Computer_programming,https://en.wikipedia.org/wiki/Algebra,None,University course,,en
Randomized algorithm,Data structure,https://en.wikipedia.org/wiki/Randomized_algorithm,https://en.wikipedia.org/wiki/Data_structure,None,University course,,en
Control flow,Computer science,https://en.wikipedia.org/wiki/Control_flow,https://en.wikipedia.org/wiki/Computer_science,None,University course,,en
Computer network,Architecture,https://en.wikipedia.org/wiki/Computer_network,https://en.wikipedia.org/wiki/Architecture,None,University course,,en
Python (programming language),Perl,https://en.wikipedia.org/wiki/Python_(programming_language),https://en.wikipedia.org/wiki/Perl,None,University course,,en
Template (C++),OSI model,https://en.wikipedia.org/wiki/Template_(C%2B%2B),https://en.wikipedia.org/wiki/OSI_model,None,University course,,en
Debugging,Control flow,https://en.wikipedia.org/wiki/Debugging,https://en.wikipedia.org/wiki/Control_flow,None,University course,,en
Artificial intelligence,Robotics,https://en.wikipedia.org/wiki/Artificial_intelligence,https://en.wikipedia.org/wiki/Robotics,A->B,University course,,en
Computational complexity theory,Cryptography,https://en.wikipedia.org/wiki/Computational_complexity_theory,https://en.wikipedia.org/wiki/Cryptography,A->B,University course,,en
Email,Firewall (computing),https://en.wikipedia.org/wiki/Email,https://en.wikipedia.org/wiki/Firewall_(computing),None,University course,,en
Programming language,Inference,https://en.wikipedia.org/wiki/Programming_language,https://en.wikipedia.org/wiki/Inference,None,University course,,en
Array data structure,Database,https://en.wikipedia.org/wiki/Array_data_structure,https://en.wikipedia.org/wiki/Database,None,University course,,en
