视频A顺序,视频B顺序,投票结果,视频A标题,视频B标题,视频A网站,视频B网站
22,53,0,the unit circle and trigonometry,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
22,54,0,the unit circle and trigonometry,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals
22,61,0,the unit circle and trigonometry,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1
22,63,0,the unit circle and trigonometry,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/B27eO/the-unit-circle-and-trigonometry,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
23,24,0,inverse circular functions,introduction to module 3,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3
23,25,1,inverse circular functions,slopes and average rates of change,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change
23,26,1,inverse circular functions,displacement velocity and acceleration,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/HTiQ8/displacement-velocity-and-acceleration
23,27,1,inverse circular functions,tangent lines and secants,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/se5Va/tangent-lines-and-secants
23,34,0,inverse circular functions,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1
23,35,0,inverse circular functions,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2
23,36,1,inverse circular functions,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4
23,41,1,inverse circular functions,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching
23,42,abandon,inverse circular functions,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
23,49,0,inverse circular functions,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test
23,59,0,inverse circular functions,odd and even functions part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/zrkmT/odd-and-even-functions-part-1
23,61,0,inverse circular functions,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1
23,62,0,inverse circular functions,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
23,63,0,inverse circular functions,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/pXOoI/inverse-circular-functions,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
24,25,1,introduction to module 3,slopes and average rates of change,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change
24,28,abandon,introduction to module 3,different kinds of limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits
24,30,1,introduction to module 3,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity
24,33,1,introduction to module 3,leibniz notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation
24,36,1,introduction to module 3,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4
24,38,1,introduction to module 3,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams
24,41,1,introduction to module 3,curve sketching,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,https://www.coursera.org/learn/introduction-to-calculus/lecture/yNkJk/curve-sketching
24,42,1,introduction to module 3,the chain rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,https://www.coursera.org/learn/introduction-to-calculus/lecture/UO0Vw/the-chain-rule
24,45,1,introduction to module 3,applications of the product rule,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,https://www.coursera.org/learn/introduction-to-calculus/lecture/zqKnl/applications-of-the-product-rule
24,48,1,introduction to module 3,optimisation,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,https://www.coursera.org/learn/introduction-to-calculus/lecture/YnG2t/optimisation
24,49,0,introduction to module 3,the second derivative test,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,https://www.coursera.org/learn/introduction-to-calculus/lecture/v1UcB/the-second-derivative-test
24,52,abandon,introduction to module 3,areas bounded by curves,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,https://www.coursera.org/learn/introduction-to-calculus/lecture/g5SNw/areas-bounded-by-curves
24,53,1,introduction to module 3,riemann sums and definite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,https://www.coursera.org/learn/introduction-to-calculus/lecture/naOHr/riemann-sums-and-definite-integrals
24,54,1,introduction to module 3,the fundamental theorem of calculus and indefinite integrals,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,https://www.coursera.org/learn/introduction-to-calculus/lecture/WX1hh/the-fundamental-theorem-of-calculus-and-indefinite-integrals
24,57,abandon,introduction to module 3,integration by substitution part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,https://www.coursera.org/learn/introduction-to-calculus/lecture/ATYjZ/integration-by-substitution-part-1
24,58,1,introduction to module 3,integration by substitution part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,https://www.coursera.org/learn/introduction-to-calculus/lecture/smxO5/integration-by-substitution-part-2
24,61,1,introduction to module 3,the logistic function part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,https://www.coursera.org/learn/introduction-to-calculus/lecture/KEUnf/the-logistic-function-part-1
24,62,1,introduction to module 3,the logistic function part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,https://www.coursera.org/learn/introduction-to-calculus/lecture/7MK92/the-logistic-function-part-2
24,63,1,introduction to module 3,the escape velocity of a rocket,https://www.coursera.org/learn/introduction-to-calculus/lecture/K1zHY/introduction-to-module-3,https://www.coursera.org/learn/introduction-to-calculus/lecture/WBOa9/the-escape-velocity-of-a-rocket
25,26,1,slopes and average rates of change,displacement velocity and acceleration,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,https://www.coursera.org/learn/introduction-to-calculus/lecture/HTiQ8/displacement-velocity-and-acceleration
25,27,1,slopes and average rates of change,tangent lines and secants,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,https://www.coursera.org/learn/introduction-to-calculus/lecture/se5Va/tangent-lines-and-secants
25,28,1,slopes and average rates of change,different kinds of limits,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,https://www.coursera.org/learn/introduction-to-calculus/lecture/KVVev/different-kinds-of-limits
25,29,1,slopes and average rates of change,limit laws,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,https://www.coursera.org/learn/introduction-to-calculus/lecture/OZvUR/limit-laws
25,30,1,slopes and average rates of change,limits and continuity,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,https://www.coursera.org/learn/introduction-to-calculus/lecture/r7868/limits-and-continuity
25,31,1,slopes and average rates of change,the derivative as a limit,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,https://www.coursera.org/learn/introduction-to-calculus/lecture/k0N5O/the-derivative-as-a-limit
25,32,1,slopes and average rates of change,finding derivatives from first principles,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,https://www.coursera.org/learn/introduction-to-calculus/lecture/X7LW7/finding-derivatives-from-first-principles
25,33,0,slopes and average rates of change,leibniz notation,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,https://www.coursera.org/learn/introduction-to-calculus/lecture/sDyEj/leibniz-notation
25,34,1,slopes and average rates of change,differentials and applications part 1,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,https://www.coursera.org/learn/introduction-to-calculus/lecture/pbxLi/differentials-and-applications-part-1
25,35,1,slopes and average rates of change,differentials and applications part 2,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,https://www.coursera.org/learn/introduction-to-calculus/lecture/RTRQ2/differentials-and-applications-part-2
25,36,1,slopes and average rates of change,introduction to module 4,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,https://www.coursera.org/learn/introduction-to-calculus/lecture/djq5C/introduction-to-module-4
25,38,1,slopes and average rates of change,sign diagrams,https://www.coursera.org/learn/introduction-to-calculus/lecture/MDrBm/slopes-and-average-rates-of-change,https://www.coursera.org/learn/introduction-to-calculus/lecture/mZV4W/sign-diagrams
